realtime_start,realtime_end,date,value
2019-12-23,2019-12-23,1947-12-01,13.8403
2019-12-23,2019-12-23,1948-01-01,13.9180
2019-12-23,2019-12-23,1948-02-01,13.9180
2019-12-23,2019-12-23,1948-03-01,13.8921
2019-12-23,2019-12-23,1948-04-01,13.8662
2019-12-23,2019-12-23,1948-05-01,14.0217
2019-12-23,2019-12-23,1948-06-01,14.1513
2019-12-23,2019-12-23,1948-07-01,14.1772
2019-12-23,2019-12-23,1948-08-01,14.1254
2019-12-23,2019-12-23,1948-09-01,13.9958
2019-12-23,2019-12-23,1948-10-01,14.0994
2019-12-23,2019-12-23,1948-11-01,13.9180
2019-12-23,2019-12-23,1948-12-01,13.8143
2019-12-23,2019-12-23,1949-01-01,13.6329
2019-12-23,2019-12-23,1949-02-01,13.5033
2019-12-23,2019-12-23,1949-03-01,13.3737
2019-12-23,2019-12-23,1949-04-01,13.1146
2019-12-23,2019-12-23,1949-05-01,12.9850
2019-12-23,2019-12-23,1949-06-01,13.0109
2019-12-23,2019-12-23,1949-07-01,13.0627
2019-12-23,2019-12-23,1949-08-01,13.1923
2019-12-23,2019-12-23,1949-09-01,13.4515
2019-12-23,2019-12-23,1949-10-01,12.9331
2019-12-23,2019-12-23,1949-11-01,13.0368
2019-12-23,2019-12-23,1949-12-01,13.3737
2019-12-23,2019-12-23,1950-01-01,13.6588
2019-12-23,2019-12-23,1950-02-01,13.7884
2019-12-23,2019-12-23,1950-03-01,14.0217
2019-12-23,2019-12-23,1950-04-01,14.5919
2019-12-23,2019-12-23,1950-05-01,14.9806
2019-12-23,2019-12-23,1950-06-01,15.4213
2019-12-23,2019-12-23,1950-07-01,15.9137
2019-12-23,2019-12-23,1950-08-01,16.5098
2019-12-23,2019-12-23,1950-09-01,16.3543
2019-12-23,2019-12-23,1950-10-01,16.4580
2019-12-23,2019-12-23,1950-11-01,16.4321
2019-12-23,2019-12-23,1950-12-01,16.6912
2019-12-23,2019-12-23,1951-01-01,16.7949
2019-12-23,2019-12-23,1951-02-01,16.8468
2019-12-23,2019-12-23,1951-03-01,16.9245
2019-12-23,2019-12-23,1951-04-01,16.9504
