realtime_start,realtime_end,date,value
2019-12-23,2019-12-23,2007-05-01,80.0867
2019-12-23,2019-12-23,2007-06-01,77.9959
2019-12-23,2019-12-23,2007-07-01,77.4260
2019-12-23,2019-12-23,2007-08-01,76.3776
2019-12-23,2019-12-23,2007-09-01,75.3393
2019-12-23,2019-12-23,2007-10-01,77.1829
2019-12-23,2019-12-23,2007-11-01,77.3677
2019-12-23,2019-12-23,2007-12-01,78.5475
2019-12-23,2019-12-23,2008-01-01,78.6199
2019-12-23,2019-12-23,2008-02-01,79.1310
2019-12-23,2019-12-23,2008-03-01,79.7618
2019-12-23,2019-12-23,2008-04-01,79.6233
2019-12-23,2019-12-23,2008-05-01,79.0554
2019-12-23,2019-12-23,2008-06-01,78.9797
2019-12-23,2019-12-23,2008-07-01,79.5818
2019-12-23,2019-12-23,2008-08-01,76.9113
2019-12-23,2019-12-23,2008-09-01,60.9813
2019-12-23,2019-12-23,2008-10-01,72.7737
2019-12-23,2019-12-23,2008-11-01,78.0311
2019-12-23,2019-12-23,2008-12-01,78.4179
2019-12-23,2019-12-23,2009-01-01,78.9641
2019-12-23,2019-12-23,2009-02-01,80.4747
2019-12-23,2019-12-23,2009-03-01,80.0694
2019-12-23,2019-12-23,2009-04-01,81.1448
2019-12-23,2019-12-23,2009-05-01,82.6268
2019-12-23,2019-12-23,2009-06-01,80.9552
2019-12-23,2019-12-23,2009-07-01,82.9206
2019-12-23,2019-12-23,2009-08-01,83.1704
2019-12-23,2019-12-23,2009-09-01,85.4523
2019-12-23,2019-12-23,2009-10-01,84.8308
2019-12-23,2019-12-23,2009-11-01,82.7085
2019-12-23,2019-12-23,2009-12-01,83.6406
2019-12-23,2019-12-23,2010-01-01,82.8886
2019-12-23,2019-12-23,2010-02-01,85.3248
2019-12-23,2019-12-23,2010-03-01,84.6772
2019-12-23,2019-12-23,2010-04-01,82.7844
2019-12-23,2019-12-23,2010-05-01,82.9151
2019-12-23,2019-12-23,2010-06-01,82.7532
2019-12-23,2019-12-23,2010-07-01,81.4937
2019-12-23,2019-12-23,2010-08-01,83.6856
2019-12-23,2019-12-23,2010-09-01,86.2915
2019-12-23,2019-12-23,2010-10-01,86.4411
2019-12-23,2019-12-23,2010-11-01,85.6213
2019-12-23,2019-12-23,2010-12-01,86.1634
2019-12-23,2019-12-23,2011-01-01,84.4668
2019-12-23,2019-12-23,2011-02-01,83.0401
2019-12-23,2019-12-23,2011-03-01,86.3079
2019-12-23,2019-12-23,2011-04-01,85.3975
2019-12-23,2019-12-23,2011-05-01,86.3314
2019-12-23,2019-12-23,2011-06-01,85.8004
2019-12-23,2019-12-23,2011-07-01,83.5255
2019-12-23,2019-12-23,2011-08-01,86.9308
2019-12-23,2019-12-23,2011-09-01,85.8804
2019-12-23,2019-12-23,2011-10-01,90.5414
2019-12-23,2019-12-23,2011-11-01,92.3169
2019-12-23,2019-12-23,2011-12-01,92.7918
2019-12-23,2019-12-23,2012-01-01,94.7730
2019-12-23,2019-12-23,2012-02-01,96.0774
2019-12-23,2019-12-23,2012-03-01,96.9254
